uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
2, cultural competency within and across organisations ,workplace spirituality profile and influence of spiritually inspired business leaders  a cross cultural perspective,karthyenipurushothaman,2014.0,thesis,society
2, cultural competency within and across organisations ,frank reade jr and his new steam man; the young inventors trip to the far west,luissenarens,1894.0,book,society
2, cultural competency within and across organisations ,a study of corporate culture compatibility on supply chain performance,khalidalmutawah,2009.0,thesis,society
2, cultural competency within and across organisations ,changing organizational culture cultural change work in progress,matsalvesson,2007.0,book,society
2, cultural competency within and across organisations ,the dark side of behaviour at work understanding and avoiding employees leaving thieving and deceiving,adrianfurnham,2004.0,book,society
2, cultural competency within and across organisations ,the other as deviant literary representations of the trujillato and apartheid,paulbegovich,2015.0,thesis,arts
2, mentoring ,sociology of education,rbrowne,1983.0,book,society
2, mentoring ,a mixed methods evaluation of an australian school based mentoring program,sandifordcarol,2021.0,thesis,IT
2, mentoring ,culture expansion of undifferentiated human mesenchymal stem,gurungshanti,2017.0,thesis,society
2, mentoring ,race and justice wrongful convictions of african american men,marvinfree,2012.0,book,society
2, mentoring ,mentors and the practicum experience opportunities for professional learning,christinelloyd,2014.0,thesis,education
2, communicating global issues ,adapting photovoice to visualise and influence environmental behaviour across australia bangladesh and china,tienlaimichael,2020.0,thesis,arts
2, communicating global issues ,human rights and environmental sustainability,kerriwoods,2010.0,book,society
2, communicating global issues ,investigating the impact of hydropower investment on economic growth and development bhutans experience from the 1980s to 2017,tobgyesonam,2020.0,thesis,society
2, the healthy human body 1 ,year of no sugar a memoir,eveschaub,2014.0,book,health
2, the healthy human body 1 ,the lived experiences of international operating room nurses in organ procurement surgery a phenomenological study,gaoweili,2019.0,thesis,society
2, the healthy human body 1 ,how the immune system works,laurensompayrac,1999.0,book,health
2, introduction to information systems ,internet andamp; jurisdiction global status report 2019,dansvantesson,2019.0,book,society
2, introduction to information systems ,information bricolage of welfare workers in community sector organisations,rebeccafrench,2013.0,thesis,society
2, introduction to information systems ,introduction to information systems supporting and transforming business,rrainer,2007.0,book,commerce
2, introduction to information systems ,tma 38,mikhahgidron,2012.0,book,IT
2, introduction to information systems ,mis essentials,davidkroenke,2009.0,book,IT
2, macroeconomics a ,macroeconomics policy and practice,fredericmishkin,2011.0,book,society
2, business valuation ,older homeless people in singapore an ethnographic study,chinharry,2018.0,thesis,commerce
2, sustainability ecology and communities (oua) ,smart by nature schooling for sustainability,michaelstone,2009.0,book,arts
2, sustainability ecology and communities (oua) ,resilience and transformation preparing australia for uncertain futures,scork,2010.0,book,science
2, sustainability ecology and communities (oua) ,green economics an introduction to theory policy and practice,mollycato,2008.0,book,society
2, sustainability ecology and communities (oua) ,leading change toward sustainability a change management guide for business government and civil society,bobdoppelt,2003.0,book,society
2, schooling and society - research skills ,geo identity urban school choice and education campaigns for public schools,emmarowe,2014.0,thesis,society
2, professional writing and editing ,copyediting and proofreading for dummies,suzannegilad,2007.0,book,arts
2, screen production 1 ,making short films third edition the complete guide from script to screen,cliffordthurlow,2013.0,book,arts
2, health policy and governance ,globalizations and social movements culture power and the transnational public sphere,michaelkennedy,2000.0,book,society
2, health policy and governance ,the handbook of global health policy,garrettbrown,2014.0,book,society
2, health policy and governance ,understanding global social policy,nicolayeates,2008.0,book,society
2, health policy and governance ,jackals orchard (a novel) and in the muses labyrinth discovering the configurations of a creative process,adibuzkhan,2010.0,thesis,arts
2, health policy and governance ,environmental policymaking assessing the use of alternative policy instruments,michaelhatch,2005.0,governmentpublication,society
2, wellbeing (oua) ,vulnerable children global challenges in education health well being and child rights,deborahjohnson,2013.0,book,society
2, wellbeing (oua) ,psychology themes and variations,wayneweiten,1989.0,book,society
2, systemic pathology and medicine ,the urinary sediment an integrated view,gfogazzi,1994.0,book,health
2, foundations of effective leadership ,higher education handbook of theory and research edited by john c smart,johnsmart,1985.0,book,arts
2, foundations of effective leadership ,leading in the age of super transparency,robertaustin,2016.0,book,society
2, indigenous tourism issues ,branding australia the commercial construction of australianness,santamariasanin,2015.0,thesis,society
2, indigenous tourism issues ,develop your presentation skills,theotheobald,2011.0,book,society
2, making of the modern world ,africa in world history from prehistory to the present,erikgilbert,2008.0,book,arts
2, environmental management ,oecd environmental performance reviews,fororganisation,1900.0,book,society
2, environmental management ,pp no 330 of 1988,quarantineaustralia,1988.0,book,society
2, employment relations law ,the modern contract of employment,ianneil,2012.0,book,society
2, learning and teaching ,cognitive development,johnflavell,1977.0,book,society
2, community development theory and practice ,modern social work theory,malcolmpayne,1991.0,book,society
2, community development theory and practice ,welfare economics and social choice theory,allanfeldman,1980.0,book,society
2, community development theory and practice ,interpretations of fascism,agregor,1974.0,book,society
2, community development theory and practice ,parent child relations an introduction to parenting,jerrybigner,1979.0,book,society
2, community development theory and practice ,rules for radicals a practical primer for realistic radicals,saulalinsky,1971.0,book,society
2, comparative corporate governance and international operations ,to basel or not to basel holding ship owners liable under current international law for harm caused by expsure to asbestos during ship recycling,denisonlauraleigh,2020.0,thesis,society
2, learners and learning environments ,organizing for schooling idra focus,developmentintercultural,1994.0,microform,education
2, sound design ,soundscape the school of sound lectures 1998 2001,larrysider,2003.0,conferenceproceedings,arts
2, teaching mathematics in secondary schools ,explanations of attitudes to change colombian mathematics teachers conceptions of their own teaching practices of beginning algebra,anaagudelovalderrama,2004.0,thesis,education
2, teaching mathematics in secondary schools ,cognitive psychology and the mathematics laboratory papers from a symposium,clearinghouseeric,1974.0,microform,society
2, festivals and events ,applied discrete choice modelling,davidhensher,1981.0,book,IT
2, festivals and events ,the effect of temperature on the physiological and behavioural responses of collembola,kovacevicaleksandra,2019.0,thesis,society
2, festivals and events ,events management,gbowdin,1999.0,book,society
2, festivals and events ,special events event leadership for a new world,joegoldblatt,2005.0,book,education
2, festivals and events ,conferences and conventions a global industry,tonyrogers,2003.0,book,society
2, community and social policy ,wordwatching field notes from an amateur philologist,julianburnside,2004.0,book,society
2, community and social policy ,envisioning a capability approach to water service development in urban informal settlements,mariafrancesco,2019.0,thesis,hospitality
2, community and social policy ,death sentence the decay of public language,donwatson,1900.0,book,society
2, practical methods of instruction ,picturesque atlas of australasia edited by andrew garran,andrewgarran,1880.0,book,society
2, practical methods of instruction ,modern database management,jeffreyhoffer,1993.0,book,society
2, urtest ,logo creed the mystery magic and method behind designing great logos,billgardner,2013.0,book,arts
2, urtest ,the patient with dementia in sub acute geriatric rehabilitation hospitals a critical ethnography,digbyrobin,2017.0,thesis,health
2, urtest ,australian mining and petroleum law journal,miningaustralian,1977.0,periodical,society
2, storytelling in australia ,a companion to australian aboriginal literature,belindawheeler,2013.0,book,arts
2, storytelling in australia ,blogging for dummies,amybair,2013.0,book,arts
2, forensic anatomy and anthropology ,the tempest,williamshakespeare,1857.0,book,science
2, forensic anatomy and anthropology ,program of the  annual meeting of the american association of physical anthropologists,associationamerican,1991.0,conferenceproceedings,IT
2, communication project ,professionalism in early childhood education doing our best for young children,stephaniefeeney,2012.0,book,society
2, communication project ,understanding human communication,ronaldadler,1982.0,book,science
2, introduction to health education ,eat for health educator guide information for nutrition educators,healthnational,2013.0,book,education
2, principles of counselling 1 ,reducing stigma and discrimination for people experiencing problematic alcohol and other drug use,karilancaster,2017.0,book,society
2, principles of counselling 1 ,simon says gold simon whitfields pursuit of athletic excellence,simonwhitfield,2009.0,book,society
2, work and well-being ,preventing workplace bullying an evidence based guide to preventing workplace bullying for managers and employees,carlocaponecchia,2011.0,book,society
2, work and well-being ,business process management models techniques and empirical studies,aoberweis,2000.0,book,society
2, sustainability in practice ,the role of adaptive governance in supporting sustainability transitions in the global south a case study of urban water in bangladesh,yasmintahmina,2020.0,thesis,society
2, spirituality ,the art of theological reflection,patriciakillen,1994.0,book,arts
2, spirituality ,children spirituality loss and recovery,joycebellous,2010.0,book,society
2, anthropology and its others ,proceedings of the royal society of victoria,societyroyal,1888.0,book,society
2, anthropology and its others ,australian aborigines the language and customs of several tribes of aborigines in the western district of victoria australia,jamesdawson,1881.0,book,society
2, researching legal remedies ,a brief guide to brief writing demystifying the memorandum of law,janetkole,2013.0,book,arts
2, comparative law ,studi in memoria di tullio ascarelli,tullioascarelli,1969.0,book,society
2, mathematics and numeracy in the early years ,how the brain learns mathematics,davidsousa,2007.0,book,education
2, mathematics and numeracy in the early years ,films suitable for head start child development programs,ofoffice,1970.0,microform,arts
2, mathematics and numeracy in the early years ,‘more than one way to learn’ home educated students’ transitions between home and school,glendajackson,2009.0,thesis,education
2, group counselling ,introduction to group therapy a practical guide,scottfehr,1999.0,book,society
2, asia-pacific perspectives ,interventions communication research and practice,communicationinternational,2018.0,book,society
2, asia-pacific perspectives ,media consumption and everyday life in asia,younakim,2008.0,book,society
2, organisational behaviour and management ,stress and health,philliprice,1992.0,book,society
2, organisational behaviour and management ,individual community and societal burden following acute hand and wrist injury,stevenluke,2020.0,thesis,society
2, physics of materials ,introduction to solid state physics,charleskittel,1953.0,book,engineering
2, physics of materials ,introduction to solid state physics,charleskittel,1953.0,book,engineering
2, physics of materials ,physics for scientists and engineers with modern physics,raymondserway,1983.0,book,engineering
2, physics of materials ,physics for scientists and engineers with modern physics,raymondserway,1983.0,book,engineering
2, tertiary and adult education policy ,elite schools in poland four angles of scrutiny,margaretalexandra,2021.0,thesis,society
2, tertiary and adult education policy ,social stratification class race and gender in sociological perspective,davidgrusky,1994.0,book,society
2, international financial markets and institutions ,fundamentals of financial markets and institutions in australia,tvalentine,2011.0,book,society
2, international financial markets and institutions ,financial institutions and markets,benhunt,1997.0,book,society
2, international financial markets and institutions ,complexity and simplicity in australian enterprise agreements a content analysis of agreements in the higher education and fast food sectors 1993–2011,carolynsutherland,2013.0,thesis,hospitality
2, principles of wildlife epidemiology and disease risk analysis ,scriptores rei rusticae veteres latini cato varro columella palladius quibus nunc accedit vegetius de mulo medicina et gargilii martialis fragmentum cum editionibus prope omnibus et mss pluribus collati adiectae notae virorum clariss integrae tum editae tum ineditae et lexicon rei rusticae,marcuscato,1514.0,book,arts
2, paul ,synopsis of the four gospels greek english edition of the synopsis quattuor evangeliorum,kurtaland,1972.0,book,society
2, nursing management of chronic illness ,oncology nursing forum,nursingoncology,1900.0,book,society
2, nursing management of chronic illness ,molecular and genetic analysis of human traits,gustavomaroni,2001.0,book,society
2, the second world war in europe ,the second world war,antonybeevor,2012.0,book,society
2, the second world war in europe ,life in the third reich,richardbessel,1985.0,book,society
2, the second world war in europe ,nazi propaganda and the second world war,aristotlekallis,2005.0,book,society
2, professional issues in nursing practice ,transitions in nursing preparing for professional practice,estherchang,2001.0,book,health
2, professional issues in nursing practice ,an exploration of similarities and differences in registered and enrolled nurse pre registration education and role expectations on graduation,elisabethjacob,2014.0,thesis,education
2, professional issues in nursing practice ,the wombat in the room midwives lived experiences of caring for pregnant women who use illicit drugs,maureenmiles,2013.0,thesis,health
2, professional issues in nursing practice ,feminisms and masculinities a retelling of beauty and the beast,allisoncraven,1999.0,thesis,society
2, international political economy ,political economy and the changing global order,geoffreyunderhill,1994.0,book,society
2, gis for environmental management and planning ,population growth and urban systems development a case study,gknaap,1980.0,book,society
2, gis for environmental management and planning ,sourcebook on remote sensing and biodiversity indicators,hollystrand,2007.0,governmentpublication,society
2, gis for environmental management and planning ,open source gis a grass gis approach,markusneteler,1900.0,book,society
2, corruption anti-corruption and its discontents ,management theory and practice,kriscole,1900.0,book,society
2, corruption anti-corruption and its discontents ,corruption in the aftermath of war,jonaslindberg,2015.0,book,science
2, corruption anti-corruption and its discontents ,deconstructing development discourse buzzwords and fuzzwords,andreacornwall,2010.0,book,society
2, public policy and international affairs foundations ,theories of international relations,scottburchill,1996.0,book,society
2, public policy and international affairs foundations ,risk factors for diarrhoea and respiratory illness and the impact of water and hygiene interventions,najninnusrat,2019.0,thesis,society
2, public policy and international affairs foundations ,studies in law politics and society,austinsarat,2003.0,book,society
2, public policy and international affairs foundations ,border crossings writing confinement and the voice,lillianhibberd,2009.0,thesis,arts
2, media culture and politics in indonesia ,deepening democracy in indonesia? direct elections for local leaders (pilkada),maribetherb,2009.0,book,society
2, media culture and politics in indonesia ,culture and politics in indonesia,claireholt,1972.0,book,society
2, media culture and politics in indonesia ,the indonesian national revolution 1945 1950,anthonyreid,1974.0,book,society
2, media culture and politics in indonesia ,the political economy of terrorism,walterenders,2005.0,book,society
2, media culture and politics in indonesia ,indonesia an introduction to contemporary traditions,ianchalmers,2005.0,book,society
2, water and earth science ,soils in the australian landscape,annyoung,2002.0,book,arts
2, water and earth science ,physical geology with interactive plate tectonics cd rom,charlesplummer,1996.0,book,arts
2, water and earth science ,surface water   groundwater interactions in an upland catchment,alexanderatkinson,2014.0,thesis,arts
2, water and earth science ,landform systems,victoriabishop,2001.0,book,arts
2, water and earth science ,landscapes of transition landform assemblages and transformations in cold regions,kennethhewitt,2002.0,book,arts
2, water and earth science ,advances in agronomy edited by donald l sparks,donaldsparks,1949.0,book,arts
2, carbon management ,pp no 96 of 2010 ar no 27 (2009,nationalaustralian,2010.0,book,society
2, carbon management ,energy policies of iea countries,oecdpublishing,2000.0,book,society
2, carbon management ,reliable affordable power vertical file,jayweatherill,2017.0,book,society
2, carbon management ,influence activity incentives and value of the firm an australian perspective,taniadey,2010.0,thesis,society
2, carbon management ,financing energy efficiency lessons from brazil china india and beyond,roberttaylor,2006.0,book,society
2, carbon management ,legal issues for implementing the clean development mechanism in china,xiaoyijiang,2010.0,book,society
2, carbon management ,ephemera collection from the vcs (victorian cytology service),cytologyvictorian,1978.0,book,hospitality
2, carbon management ,increasing productivity and reducing methane emissions by supplementing feed with dietary lipids,atholklieve,2012.0,book,society
2, carbon management ,time and sustainability exploring the cases of refrigeration and artificial lighting,derrickstephen,2020.0,thesis,arts
2, carbon management ,towards optimising use of colistin against pseudomonas aeruginosa,phillipbergen,2011.0,thesis,society
2, acquisition of human resources ,advanced artificial intelligence,zhongzhishi,2011.0,book,arts
2, policing and crime prevention ,handbook of crime prevention and community safety,nicktilley,2005.0,book,health
2, reading and writing in the online world ,hayek a collaborative biography,robertleeson,2013.0,book,arts
2, reading and writing in the online world ,preserving digital information,henrygladney,2007.0,book,arts
2, complexities of health and illness across the lifespan 1 ,emergency and trauma care for nurses and paramedics,katecurtis,2011.0,book,society
2, media audiences ,social research methods,alanbryman,2001.0,book,society
2, media audiences ,audiences and publics when cultural engagement matters for the public sphere,sonialivingstone,2005.0,book,society
2, media audiences ,media literacy keys to interpreting media messages,artsilverblatt,1995.0,book,society
2, media audiences ,understanding fandom an introduction to the study of media fan culture,markduffett,2013.0,book,society
2, integrated early childhood curriculum ,national geographic kids world atlas,geographicnational,2013.0,book,science
2, music drama and writing ,moving ideas multimodality and embodied learning in communities and schools,miralisakatz,2013.0,book,arts
2, music drama and writing ,the israel religious action center and the development of pluralism in israel,miriamfeldheim,2014.0,thesis,arts
2, music drama and writing ,feelings,stephenfrosh,2011.0,book,arts
2, music drama and writing ,the american journal of drug and alcohol abuse,academyamerican,1900.0,periodical,arts
2, music drama and writing ,bibliography of research studies in music education 1932 1948,educatorsmusic,1949.0,book,arts
2, business intelligence application development ,data mining for the masses,matthewnorth,2012.0,book,society
2, chinese business ,writing transcultural memoir ganyu   moving encounters in early post mao china,marionjennifer,2018.0,thesis,arts
2, chinese business ,china embraces the market achievements constraints and opportunities,francesperkins,1997.0,book,society
2, chinese business ,reforming asian socialism the growth of market institutions,ofuniversity,1996.0,governmentpublication,society
2, chinese business ,agriculture and the wto creating a trading system for development,merlindaingco,2003.0,book,society
2, environmental policy for the 21st century ,the politics of fair trade moving beyond free trade and protection,seanehrlich,2018.0,book,society
2, environmental policy for the 21st century ,green adaptation for ecosystem services management in dhaka a socio economic evaluation,jihannaeema,2018.0,thesis,hospitality
2, the silk roads ,the adventures of ibn battuta a muslim traveler of the 14th century,rossdunn,1986.0,book,society
2, introduction to sound studies ,the auditory culture reader,lesback,2003.0,book,society
2, introduction to sound studies ,hearing the movies music and sound in film history,jamesbuhler,2010.0,book,arts
2, applied and professional ethics ,moral philosophy,draphael,1981.0,book,society
2, culture communities and sustainability in asia ,health care as commons rediscovering indigenous health systems to improve the well being of the orang asli in malaysia,soonyoung,2019.0,thesis,society
2, culture communities and sustainability in asia ,victims of progress,johnbodley,1975.0,book,society
2, culture communities and sustainability in asia ,english as an international language (eil) in a pakistani university setting exploring student and teacher voices in a postcolonial context,alizahra,2020.0,thesis,society
2, culture communities and sustainability in asia ,civilization is the west history?,niallferguson,2011.0,book,arts
2, culture communities and sustainability in asia ,communities and the environment ethnicity gender and the state in community based conservation,arunagrawal,2001.0,book,society
2, culture communities and sustainability in asia ,harmony and hierarchy in a javanese kampung,patrickguinness,1986.0,book,society
2, culture communities and sustainability in asia ,pp no 43 of 2003,maralingaaustralia,2002.0,book,society
2, culture communities and sustainability in asia ,wanja zine first issue on the occasion of the world indigenous peoples conference 2005,charlesdavison,2005.0,book,society
2, culture communities and sustainability in asia ,liquidated damages and penaltiesa comparison of the common law and certain international approaches,jamesrichard,2019.0,thesis,society
2, complexities of health and illness across the lifespan 2 ,cross on evidence,jheydon,1978.0,book,health
2, professional development portfolio ,a study of the junior secondary science curriculum in bangladesh and its relationship with real life situation,akhtertahmina,2020.0,thesis,society
2, professional development portfolio ,deepening student learning through formative assessment strategies in primary school programs,brendankean,2016.0,thesis,society
2, developing research skills and methods ,active learning integrating instruction in media and technology,imogeneforte,1997.0,book,society
2, developing research skills and methods ,the china story a media narrative analysis of beijings global communications,francisshane,2020.0,thesis,arts
2, leading the engaged enterprise ,business of redemption the price of leadership in both life and business,jamesray,2020.0,book,society
2, leading the engaged enterprise ,leadership on the line staying alive through the dangers of leading,ronaldheifetz,2002.0,book,society
2, leading the engaged enterprise ,out on the edge a wake up call for church leaders on the edge of the media reformation,michaelslaughter,1998.0,book,society
2, leading the engaged enterprise ,daylight at work,departmentaustralia,1979.0,book,society
2, people corporates and globalisation ,ancient cuzco heartland of the inca,brianbauer,2004.0,book,arts
2, people corporates and globalisation ,environment development and sustainability perspectives and cases from around the world,gordonwilson,2010.0,book,society
2, people corporates and globalisation ,csr in private enterprises in developing countries evidences from the ready made garments industry in bangladesh,nakibnasrullah,2013.0,book,society
2, people corporates and globalisation ,global health and justice in international biomedical research a moral defence of the contribution model of intellectual property rights,sovasuchana,2020.0,thesis,society
2, people corporates and globalisation ,principles of crop improvement,nsimmonds,1979.0,book,society
2, people corporates and globalisation ,it is a dangerous journey a tibetan experience of borders border control and irregular migration,dorothybodean,2018.0,thesis,society
2, people corporates and globalisation ,educational philanthropist george peabody (1795 1869) and peabody college of vanderbilt university dialogue with bibliography,franklinparker,1994.0,microform,society
2, people corporates and globalisation ,the united states congress and the cooperative threat reduction program august 1991 to december 1996,andrewnewman,2001.0,thesis,society
2, animal speciation radiation evolution ,a geologic time scale,wbharland,1982.0,book,environment
2, international security and strategy ,agent based modelling of sustainable development in a changing climate a security perspective,behroozhassanimahmooei,2012.0,thesis,society
2, legal protection of international human rights ,international human rights lexicon,susanmarks,2004.0,book,society
2, legal protection of international human rights ,textbook on international human rights,rhonasmith,2003.0,book,society
2, legal protection of international human rights ,drying biological material for use in assisted reproductive technology,mulyotopangestu,2002.0,thesis,society
2, legal protection of international human rights ,health and human rights case studies in the potential contribution of a human rights framework to the analysis of health questions,beatriceloff,2004.0,thesis,society
2, time series analysis ,the analysis of time series an introduction,christopherchatfield,1980.0,book,IT
2, time series analysis ,introduction to multivariate analysis,christopherchatfield,1980.0,book,IT
2, time series analysis ,time series analysis with applications in r,jonathancryer,2008.0,book,IT
2, health communication ,plain language pediatrics health literacy strategies and communication resources for common pediatric topics,maryabrams,2008.0,book,society
2, language and literacies in the early years ,teaching and learning efl through multiple intelligences voices from a university classroom,tzuchiachao,2004.0,thesis,society
2, principles of epidemiology ,epidemiology for field veterinarians an introduction,evansergeant,2015.0,book,health
2, principles of epidemiology ,current topics in occupational epidemiology,katherinevenables,2013.0,book,health
2, advanced surgical techniques ,equine wound management,tedstashak,1991.0,book,society
2, environmental technology for sustainability ,energy primer solar water wind and biofuels,richardmerrill,1978.0,book,health
2, environmental technology for sustainability ,getting around the problem an intensive study of the strategic nature of environmental journalists in australia,danielnewman,1999.0,thesis,health
2, environmental technology for sustainability ,hydrogen energy progress viii,tveziroglu,1990.0,book,health
2, environmental technology for sustainability ,introduction to permaculture,billmollison,1991.0,book,society
2, environmental technology for sustainability ,earth users guide to permaculture,rosemarymorrow,1993.0,book,arts
2, environmental technology for sustainability ,developing property sustainably,sarawilkinson,2015.0,book,society
2, environmental technology for sustainability ,planning and installing bioenergy systems a guide for installers architects and engineers,gesellschaftdeutsche,2004.0,book,health
2, environmental technology for sustainability ,culture and technology a primer,jenniferslack,2015.0,book,society
2, environmental technology for sustainability ,build your own small wind power system,kevinshea,2011.0,book,health
2, hollywood and history ,pokémon adventures story by hidenori kusaka ; art by satoshi yamamoto ; english adaptation bryant turnage ; translation tetsuichiro miyaki,hidenorikusaka,1900.0,book,arts
2, hollywood and history ,after the fact the art of historical detection,jamesdavidson,1981.0,book,arts
2, leading from strategy to operations ,human resource management gaining a competitive advantage,raymondnoe,1994.0,book,society
2, counselling research project ,ethnography principles in practice,martynhammersley,1983.0,book,society
2, sustainability ecology and communities ,export sustainability the application of innovation theory in the study of small and medium sized exporters,murrayrees,2015.0,thesis,science
2, sustainability ecology and communities ,getting down to earth practical applications of ecological economics,bonillasegura,1996.0,book,arts
2, principles and practices in early childhood education ,an investigation of self regulated learning of young adults in a business vocational education and training program,christineliveris,2012.0,thesis,commerce
2, principles and practices in early childhood education ,the social costs of inadequate literacy a report for international literacy year,robynhartley,1989.0,governmentpublication,society
2, principles and practices in early childhood education ,engaging indian parents and children in early childhood centres in melbourne australia,tatinenivijaya,2019.0,thesis,society
2, environmental policy and law ,private nuisance as a means of protecting views enjoyed by an occupier of land from obstruction,johngillespie,1984.0,thesis,society
2, environmental policy and law ,social inequality and water sensitive cities in australia,andrewpaul,2018.0,thesis,society
2, environmental policy and law ,the drama of the commons,elinorostrom,1900.0,book,society
2, environmental policy and law ,the role of adaptive governance in supporting sustainability transitions in the global south a case study of urban water in bangladesh,yasmintahmina,2020.0,thesis,society
2, environmental policy and law ,4th australasian natural resources law and policy conference proceedings 24 25 october 2002,naturalaustralasian,2002.0,conferenceproceedings,society
2, environmental policy and law ,annual world bank conference on development economics,borispleskovic,1996.0,conferenceproceedings,society
2, environmental policy and law ,environmental policy and fiscal federalism selected essays of wallace e oates,wallaceoates,2004.0,book,society
2, environmental policy and law ,the australian government guide to regulation,departmentaustralia,2014.0,governmentpublication,society
2, environmental policy and law ,scandinavian studies in criminology,nilschristie,1965.0,book,society
2, environmental policy and law ,the oxford dictionary of literary terms,chrisbaldick,2000.0,book,society
2, environmental policy and law ,follow the money the audit commission public money and the management of public services 1983 2008,duncancampbellsmith,2008.0,book,hospitality
2, environmental policy and law ,environmental law scientific policy and regulatory dimensions,leegodden,2010.0,book,society
2, environmental policy and law ,implementing the precautionary principle perspectives and prospects,elizabethfisher,2006.0,book,society
2, information technology project management ,delivering service quality in call centres customers responses and frontline employees views,alisondean,2004.0,thesis,hospitality
2, information technology project management ,benefits management how to increase the business value of your it projects,johnward,2012.0,book,society
2, information technology project management ,project management,dennislock,1968.0,book,society
2, information technology project management ,health and physical education preparing educators for the future,deborahcallcott,2012.0,book,society
2, information technology project management ,information technology project management,kathyschwalbe,1900.0,book,society
2, information technology project management ,effectiveness of research implementation strategies for evidence informed healthcare policy and practice,nicholasmitchell,2019.0,thesis,society
2, information technology project management ,managing human resources,raymondstone,1900.0,book,society
2, experimental ,basic concepts of x ray diffraction,emilzolotoyabko,2014.0,book,health
2, experimental ,resonance,celinekiernan,2015.0,book,health
2, experimental ,vacuum technology,aroth,1976.0,book,health
2, introduction to philosophy ,philosophy and feminist thinking,jeangrimshaw,1986.0,book,society
2, introduction to philosophy ,a case for animal equality by debbie s,debbiesamuels,2012.0,book,society
2, overseas aid and international development ,reluctant entrepreneurs the extent achievements and significance of worker takeovers in europe,robpaton,1989.0,book,society
2, overseas aid and international development ,whose development? an ethnography of aid,emmacrewe,1998.0,book,society
2, the innovator's mindset ,the medici effect what elephants and epidemics can teach us about innovation,fransjohansson,2006.0,book,health
2, cognitive processes ,laterality functional asymmetry in the intact brain,mbryden,1982.0,book,engineering
2, cognitive processes ,verbal learning and verbal behavior proceedings,onconference,1961.0,conferenceproceedings,education
2, the innovator's mindset ,fostering creativity a diagnostic approach for higher education and organizations,acropley,2009.0,book,education
2, cognitive processes ,retrieval from semantic memory,wietskenoordmanvonk,1979.0,book,engineering
2, cognitive processes ,cognitive psychology connecting mind research and everyday experience,egoldstein,2004.0,book,society
2, cognitive processes ,the social space around us the effect of social distance on spatial attention,ancretszpak,2016.0,thesis,society
2, renewable energy systems engineering ,photovoltaics system design and practice,heinrichhaberlin,2012.0,book,arts
2, renewable energy systems engineering ,grid connected solar electric systems the earthscan expert handbook for planning design and installation,geoffstapleton,2012.0,book,arts
2, renewable energy systems engineering ,practical handbook of photovoltaics fundamentals and applications,tmarkvart,2003.0,book,health
2, critical metaphysics ,the cambridge history of eighteenth century philosophy volume 2,knudhaakonssen,2006.0,book,arts
2, critical metaphysics ,modern philosophy the seventeenth and eighteenth centuries,richardfrancks,1998.0,book,society
2, critical metaphysics ,metaphysics concept and problems,theodoradorno,2000.0,book,science
2, critical metaphysics ,metaphysics and the origin of species,michaelghiselin,1997.0,governmentpublication,science
2, critical metaphysics ,confessions,ofaugustine,1556.0,book,science
2, ethics responsibility and justice ,descartes as a moral thinker christianity technology nihilism,garysteiner,2004.0,book,arts
2, ethics responsibility and justice ,the virtue of selfishness a new concept of egoism,aynrand,1964.0,book,society
2, ethics responsibility and justice ,frontiers of justice disability nationality species membership,marthanussbaum,2005.0,book,society
2, professional nursing practice in a complex world ,interpersonal relationships professional communication skills for nurses,elizabetharnold,1900.0,book,health
2, professional nursing practice in a complex world ,issues of reflective practice and organisational learning in the protective investigation of child sexual abuse,sydneypoulter,2001.0,thesis,education
2, professional nursing practice in a complex world ,a systems perspective on safety leadership applications in the context of the mining industry,donovansarahlouise,2021.0,thesis,health
2, inventing the future ,inventing australia images and identity 1688 1980,richardwhite,1981.0,book,society
2, inventing the future ,cultures of concern and unconcern thinking differently about climate change,chlucas,2018.0,thesis,society
2, inventing the future ,letters written in france in the summer 1790 to a friend in england containing various anecdotes relative to the french revolution,helenwilliams,2001.0,book,arts
2, inventing the future ,desert knowledge australia thriving desert knowledge economics,knowledgedesert,2000.0,book,society
2, international human rights organisations ,presidential address delivered to the first session of the sixteenth synod of the diocese of goulburn on january 29th 1920,lradford,1920.0,book,society
2, international human rights organisations ,the international law of human rights and states of exception with special reference to the travaux preparatoires and case law of the international monitoring organs,annalenasvenssonmccarthy,1998.0,book,society
2, adult learning in education and work ,constructing the safe workplace the dance of subjectivity power and agency in the performance of ohs,philipwadick,2011.0,thesis,arts
2, principles of environmental impact assessment ,environmental protection act 1986,australiawestern,1986.0,governmentpublication,health
2, principles of environmental impact assessment ,reviews of environmental contamination and toxicology editor pim de voogt,davidwhitacre,1988.0,book,health
2, principles of environmental impact assessment ,ecology and environmental impact assessment an annotated bibliography,peterduinker,1983.0,governmentpublication,health
2, principles of environmental impact assessment ,proceedings of the national conference on coastal management coffs harbour 7 9 october 1986,conferencenational,1986.0,book,society
2, principles of environmental impact assessment ,creative research environments environmental factors affecting creativity in agricultural research in australia,tonygleeson,1999.0,book,arts
2, principles of environmental impact assessment ,the antecedents and the impact of environmental commitment in australian wine industry,franzcarrillohigueras,2015.0,thesis,health
2, principles of environmental impact assessment ,the law and policy of biofuels,bouthillierle,1900.0,book,society
2, principles of environmental impact assessment ,exploring the role of stakeholder expectations in environmental impact assessment (eia) processes,meganjones,2021.0,thesis,health
